2011/06/09;11:45;EUR;H;ECB Interest Rate Decision;;1.25%;1.25%;;1.25%;
2011/06/09;12:30;EUR;H;ECB Press Conference;;;;;;
2011/06/10;06:50;EUR;H;ECB President Trichet Speaks;;;;;;
2011/06/10;08:30;GBP;H;Manufacturing Production (MoM);;-1.5%;-0.1%;;0.2%;
2011/06/10;11:00;CAD;H;Employment Change;;22.3K;20.0K;;58.3K;
2011/06/13;13:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/06/14;07:15;JPY;H;BoJ Press Conference;;;;;;
2011/06/14;08:30;GBP;H;CPI (YoY);;4.5%;4.5%;;4.5%;
2011/06/14;12:30;USD;H;Core Retail Sales (MoM);;0.3%;0.2%;;0.5%;
2011/06/14;12:30;USD;H;PPI (MoM);;0.2%;0.1%;;0.8%;
2011/06/14;12:30;USD;H;Retail Sales (MoM);;-0.2%;-0.7%;;0.3%;
2011/06/14;18:30;USD;H;Fed Chairman Bernanke Speaks;;;;;;
2011/06/15;08:30;GBP;H;Average Earnings Index +Bonus;;1.8%;2.1%;;2.4%;
2011/06/15;08:30;GBP;H;Claimant Count Change;;19.6K;6.5K;;16.9K;
2011/06/15;12:30;USD;H;Core CPI (MoM);;0.3%;0.2%;;0.2%;
2011/06/15;14:30;USD;H;Crude Oil Inventories;;-3.400M;-1.500M;;-4.800M;
2011/06/15;19:45;GBP;H;BoE Gov King Speaks;;;;;;
2011/06/16;07:30;CHF;H;SNB Interest Rate Decision;;0.25%;0.25%;;0.25%;
2011/06/16;08:30;GBP;H;Retail Sales (MoM);;-1.4%;-0.5%;;1.1%;
2011/06/16;09:00;EUR;H;CPI (YoY);;2.7%;2.7%;;2.7%;
2011/06/16;12:30;USD;H;Building Permits;;0.610M;0.550M;;0.560M;
2011/06/16;14:00;USD;H;Philadelphia Fed Manufacturing Index;;-7.7;7.0;;3.9;
2011/06/17;00:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/06/19;09:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/06/21;01:30;AUD;H;RBA Meeting Minutes;;;;;;
2011/06/21;12:30;CAD;H;Core Retail Sales (MoM);;0.0%;0.6%;;-0.2%;
2011/06/21;14:00;USD;H;Existing Home Sales;;4.81M;4.78M;;5.00M;
2011/06/22;08:30;GBP;H;BoE MPC Meeting Minutes;;;;;;
2011/06/22;14:30;USD;H;Crude Oil Inventories;;-1.700M;-1.600M;;-3.400M;
2011/06/22;16:30;USD;H;FOMC Statement;;;;;;
2011/06/22;16:30;USD;H;Fed Interest Rate Decision;;0.25%;0.25%;;0.25%;
2011/06/22;18:15;USD;H;Fed Chairman Bernanke Speaks;;;;;;
2011/06/23;14:00;USD;H;New Home Sales;;319K;310K;;326K;
2011/06/23;16:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/06/24;09:30;GBP;H;BoE Gov King Speaks;;;;;;
2011/06/24;12:30;USD;H;Core Durable Goods Orders (MoM);;0.6%;1.0%;;-0.4%;
2011/06/24;12:30;USD;H;GDP (QoQ);;1.9%;1.9%;;1.8%;
2011/06/28;08:30;GBP;H;GDP (QoQ);;0.5%;0.5%;;0.5%;
2011/06/28;13:45;USD;H;CB Consumer Confidence;;58.5;60.3;;61.7;
2011/06/28;18:45;EUR;H;ECB President Trichet Speaks;;;;;;
2011/06/29;11:00;CAD;H;Core CPI (MoM);;0.5%;0.2%;;0.2%;
2011/06/29;14:00;USD;H;Pending Home Sales (MoM);;8.2%;2.4%;;-11.3%;
2011/06/29;14:30;USD;H;Crude Oil Inventories;;-4.400M;-1.500M;;-1.700M;
2011/06/30;07:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/06/30;09:00;EUR;H;CPI (YoY);;2.7%;2.8%;;2.7%;
2011/06/30;12:30;CAD;H;GDP (MoM);;0.0%;-0.1%;;0.3%;
2011/06/30;23:50;JPY;H;Tankan Large Manufacturers Index;;-9;-7;;6;
2011/06/30;23:50;JPY;H;Tankan Large Non-Manufacturers Index;;-5;-4;;3;
2011/07/01;08:30;GBP;H;Manufacturing PMI;;51.3;52.3;;52.0;
2011/07/01;09:00;USD;H;JOLTs Job Openings (Jun);;3.19M;;;3.03M;
2011/07/01;14:00;USD;H;ISM Manufacturing PMI;;55.3;51.5;;53.5;
2011/07/04;01:30;AUD;H;Retail Sales (MoM);;-0.6%;0.3%;;1.2%;
2011/07/04;08:30;GBP;H;Construction PMI;;53.6;53.5;;54.0;
2011/07/05;04:30;AUD;H;RBA Interest Rate Decision;;4.75%;4.75%;;4.75%;
2011/07/05;04:30;AUD;H;RBA Rate Statement;;;;;;
2011/07/05;08:30;GBP;H;Services PMI;;53.9;53.5;;53.8;
2011/07/06;14:00;USD;H;ISM Non-Manufacturing PMI;;53.3;54.0;;54.6;
2011/07/07;01:30;AUD;H;Employment Change;;23.4K;15.0K;;-0.5K;
2011/07/07;08:30;GBP;H;Manufacturing Production (MoM);;1.8%;1.0%;;-1.6%;
2011/07/07;11:00;GBP;H;BoE Interest Rate Decision;;0.50%;0.50%;;0.50%;
2011/07/07;11:45;EUR;H;ECB Interest Rate Decision;;1.50%;1.50%;;1.25%;
2011/07/07;12:15;USD;H;ADP Nonfarm Employment Change;;157K;60K;;36K;
2011/07/07;12:30;EUR;H;ECB Press Conference;;;;;;
2011/07/07;14:00;CAD;H;Ivey PMI;;59.9;65.0;;65.5;
2011/07/07;15:00;USD;H;Crude Oil Inventories;;-0.900M;-2.500M;;-4.400M;
2011/07/08;11:00;CAD;H;Employment Change;;28.4K;10.0K;;22.3K;
2011/07/08;12:30;USD;H;Nonfarm Payrolls;;18K;89K;;25K;
2011/07/08;12:30;USD;H;Unemployment Rate;;9.2%;9.1%;;9.1%;
2011/07/10;11:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/07/12;07:10;JPY;H;BoJ Press Conference;;;;;;
2011/07/12;08:30;GBP;H;CPI (YoY);;4.2%;4.5%;;4.5%;
2011/07/12;18:00;USD;H;FOMC Meeting Minutes;;;;;;
2011/07/13;08:30;GBP;H;Average Earnings Index +Bonus;;2.3%;2.1%;;2.0%;
2011/07/13;08:30;GBP;H;Claimant Count Change;;24.5K;15.0K;;22.5K;
2011/07/13;12:45;EUR;H;Deposit Facility Rate;;0.75%;;;0.50%;
2011/07/13;14:00;USD;H;Fed Chairman Bernanke Testifies;;;;;;
2011/07/13;14:30;USD;H;Crude Oil Inventories;;-3.100M;-2.000M;;-0.900M;
2011/07/13;22:45;NZD;H;GDP (QoQ);;0.8%;0.3%;;0.2%;
2011/07/14;09:00;EUR;H;CPI (YoY);;2.7%;2.7%;;2.7%;
2011/07/14;12:30;USD;H;Core Retail Sales (MoM);;0.0%;0.1%;;0.2%;
2011/07/14;12:30;USD;H;PPI (MoM);;-0.4%;-0.2%;;0.2%;
2011/07/14;12:30;USD;H;Retail Sales (MoM);;0.1%;0.0%;;-0.1%;
2011/07/14;14:00;USD;H;Fed Chairman Bernanke Testifies;;;;;;
2011/07/15;12:30;USD;H;Core CPI (MoM);;0.3%;0.2%;;0.3%;
2011/07/17;22:45;NZD;H;CPI (QoQ);;1.0%;0.8%;;0.8%;
2011/07/19;01:30;AUD;H;RBA Meeting Minutes;;;;;;
2011/07/19;12:30;USD;H;Building Permits;;0.624M;0.600M;;0.609M;
2011/07/19;13:00;CAD;H;BoC Interest Rate Decision;;1.00%;1.00%;;1.00%;
2011/07/20;08:30;GBP;H;BoE MPC Meeting Minutes;;;;;;
2011/07/20;14:00;USD;H;Existing Home Sales;;4.77M;4.92M;;4.81M;
2011/07/20;14:30;USD;H;Crude Oil Inventories;;-3.700M;-1.500M;;-3.100M;
2011/07/20;14:30;CAD;H;BoC Monetary Policy Report;;;;;;
2011/07/21;08:30;GBP;H;Retail Sales (MoM);;0.7%;0.6%;;-1.3%;
2011/07/21;14:00;USD;H;Fed Chairman Bernanke Testifies;;;;;;
2011/07/21;14:00;USD;H;Philadelphia Fed Manufacturing Index;;3.2;3.4;;-7.7;
2011/07/22;11:00;CAD;H;Core CPI (MoM);;-0.6%;0.1%;;0.5%;
2011/07/22;12:30;CAD;H;Core Retail Sales (MoM);;0.5%;0.4%;;0.0%;
2011/07/26;08:30;GBP;H;GDP (QoQ);;0.2%;0.2%;;0.5%;
2011/07/26;14:00;USD;H;CB Consumer Confidence;;59.5;56.0;;57.6;
2011/07/26;14:00;USD;H;New Home Sales;;312K;320K;;315K;
2011/07/27;01:30;AUD;H;CPI (QoQ);;0.9%;0.7%;;1.6%;
2011/07/27;12:30;USD;H;Core Durable Goods Orders (MoM);;0.1%;0.5%;;0.7%;
2011/07/27;14:30;USD;H;Crude Oil Inventories;;2.300M;-1.500M;;-3.700M;
2011/07/27;21:00;NZD;H;RBNZ Interest Rate Decision;;2.50%;2.50%;;2.50%;
2011/07/27;21:00;NZD;H;RBNZ Rate Statement;;;;;;
2011/07/28;14:00;USD;H;Pending Home Sales (MoM);;2.4%;-2.0%;;8.2%;
2011/07/29;09:00;EUR;H;CPI (YoY);;2.5%;2.7%;;2.7%;
2011/07/29;12:30;USD;H;GDP (QoQ);;1.3%;1.7%;;0.4%;
2011/07/29;12:30;CAD;H;GDP (MoM);;-0.3%;0.1%;;0.0%;
2011/08/01;08:30;GBP;H;Manufacturing PMI;;49.1;51.0;;51.4;
2011/08/01;09:00;USD;H;JOLTs Job Openings (Jul);;3.42M;;;3.19M;
2011/08/01;14:00;USD;H;ISM Manufacturing PMI;;50.9;54.8;;55.3;
2011/08/02;04:30;AUD;H;RBA Interest Rate Decision;;4.75%;4.75%;;4.75%;
2011/08/02;04:30;AUD;H;RBA Rate Statement;;;;;;
2011/08/02;08:30;GBP;H;Construction PMI;;53.5;53.1;;53.6;
2011/08/03;01:30;AUD;H;Retail Sales (MoM);;-0.1%;0.4%;;-0.6%;
2011/08/03;07:00;CHF;H;SNB Interest Rate Decision;;0.00%;;;0.25%;
2011/08/03;08:30;GBP;H;Services PMI;;55.4;53.2;;53.9;
2011/08/03;12:15;USD;H;ADP Nonfarm Employment Change;;114K;100K;;145K;
2011/08/03;14:00;USD;H;ISM Non-Manufacturing PMI;;52.7;53.8;;53.3;
2011/08/03;14:30;USD;H;Crude Oil Inventories;;1.000M;1.500M;;2.300M;
2011/08/03;22:45;NZD;H;Employment Change (QoQ);;0.0%;0.1%;;1.3%;
2011/08/04;07:45;JPY;H;BoJ Press Conference;;;;;;
2011/08/04;11:00;GBP;H;BoE Interest Rate Decision;;0.50%;0.50%;;0.50%;
2011/08/04;11:45;EUR;H;ECB Interest Rate Decision;;1.50%;1.50%;;1.50%;
2011/08/04;12:30;EUR;H;ECB Press Conference;;;;;;
2011/08/05;11:00;CAD;H;Employment Change;;7.1K;20.0K;;28.4K;
2011/08/05;12:30;USD;H;Nonfarm Payrolls;;117K;95K;;46K;
2011/08/05;12:30;USD;H;Unemployment Rate;;9.1%;9.2%;;9.2%;
2011/08/05;14:00;CAD;H;Ivey PMI;;46.8;61.2;;59.9;
2011/08/09;08:30;GBP;H;Manufacturing Production (MoM);;-0.4%;0.2%;;1.8%;
2011/08/09;18:15;USD;H;FOMC Statement;;;;;;
2011/08/09;18:15;USD;H;Fed Interest Rate Decision;;0.25%;0.25%;;0.25%;
2011/08/10;09:30;GBP;H;BoE Gov King Speaks;;;;;;
2011/08/10;09:30;GBP;H;BoE Inflation Report;;;;;;
2011/08/10;14:30;USD;H;Crude Oil Inventories;;-5.200M;1.500M;;1.000M;
2011/08/11;01:30;AUD;H;Employment Change;;-0.1K;10.3K;;18.2K;
2011/08/12;12:30;USD;H;Core Retail Sales (MoM);;0.5%;0.2%;;0.2%;
2011/08/12;12:30;USD;H;Retail Sales (MoM);;0.5%;0.5%;;0.3%;
2011/08/14;23:50;JPY;H;GDP (QoQ);;-0.3%;-0.6%;;-0.9%;
2011/08/16;01:30;AUD;H;RBA Meeting Minutes;;;;;;
2011/08/16;08:30;GBP;H;CPI (YoY);;4.4%;4.3%;;4.2%;
2011/08/16;09:30;GBP;H;BOE Inflation Letter;;;;;;
2011/08/16;12:30;USD;H;Building Permits;;0.597M;0.610M;;0.617M;
2011/08/17;08:30;GBP;H;Average Earnings Index +Bonus;;2.6%;2.3%;;2.3%;
2011/08/17;08:30;GBP;H;Claimant Count Change;;37.1K;20.0K;;31.3K;
2011/08/17;08:30;GBP;H;BoE MPC Meeting Minutes;;;;;;
2011/08/17;09:00;EUR;H;CPI (YoY);;2.5%;2.5%;;2.5%;
2011/08/17;12:30;USD;H;PPI (MoM);;0.2%;0.1%;;-0.4%;
2011/08/17;14:30;USD;H;Crude Oil Inventories;;4.200M;-0.500M;;-5.200M;
2011/08/18;08:30;GBP;H;Retail Sales (MoM);;0.2%;0.3%;;0.8%;
2011/08/18;12:30;USD;H;Core CPI (MoM);;0.2%;0.2%;;0.3%;
2011/08/18;14:00;USD;H;Existing Home Sales;;4.67M;4.90M;;4.84M;
2011/08/18;14:00;USD;H;Philadelphia Fed Manufacturing Index;;-30.7;3.9;;3.2;
2011/08/19;11:00;CAD;H;Core CPI (MoM);;0.2%;0.2%;;-0.6%;
2011/08/23;12:30;CAD;H;Core Retail Sales (MoM);;-0.1%;0.4%;;0.6%;
2011/08/23;14:00;USD;H;New Home Sales;;298K;310K;;300K;
2011/08/24;12:30;USD;H;Core Durable Goods Orders (MoM);;0.7%;-0.4%;;0.6%;
2011/08/24;14:30;USD;H;Crude Oil Inventories;;-2.200M;0.800M;;4.200M;
2011/08/26;08:30;GBP;H;GDP (QoQ);;0.2%;0.2%;;0.2%;
2011/08/26;12:30;USD;H;GDP (QoQ);;1.0%;1.1%;;1.3%;
2011/08/26;14:00;USD;H;Fed Chairman Bernanke Speaks;;;;;;
2011/08/27;14:25;EUR;H;ECB President Trichet Speaks;;;;;;
2011/08/29;13:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/08/29;14:00;USD;H;Pending Home Sales (MoM);;-1.3%;-1.0%;;2.4%;
2011/08/30;14:00;USD;H;CB Consumer Confidence;;44.5;52.2;;59.2;
2011/08/30;18:00;USD;H;FOMC Meeting Minutes;;;;;;
2011/08/31;09:00;EUR;H;CPI (YoY);;2.5%;2.5%;;2.5%;
2011/08/31;12:15;USD;H;ADP Nonfarm Employment Change;;91K;103K;;109K;
2011/08/31;12:30;CAD;H;GDP (MoM);;0.2%;0.1%;;-0.3%;
2011/08/31;14:30;USD;H;Crude Oil Inventories;;5.300M;0.900M;;-2.200M;
2011/09/01;01:30;AUD;H;Retail Sales (MoM);;0.5%;0.3%;;-0.1%;
2011/09/01;08:30;GBP;H;Manufacturing PMI;;49.0;49.5;;49.4;
2011/09/01;09:00;USD;H;JOLTs Job Openings (Aug);;3.14M;;;3.42M;
2011/09/01;14:00;USD;H;ISM Manufacturing PMI;;50.6;48.5;;50.9;
2011/09/02;08:30;GBP;H;Construction PMI;;52.6;53.1;;53.5;
2011/09/02;12:30;USD;H;Nonfarm Payrolls;;0K;74K;;85K;
2011/09/02;12:30;USD;H;Unemployment Rate;;9.1%;9.1%;;9.1%;
2011/09/05;08:30;GBP;H;Services PMI;;51.1;54.3;;55.4;
2011/09/06;04:30;AUD;H;RBA Interest Rate Decision;;4.75%;4.75%;;4.75%;
2011/09/06;04:30;AUD;H;RBA Rate Statement;;;;;;
2011/09/06;14:00;USD;H;ISM Non-Manufacturing PMI;;53.3;51.0;;52.7;
2011/09/07;01:30;AUD;H;GDP (QoQ);;1.2%;1.0%;;-0.9%;
2011/09/07;07:15;JPY;H;BoJ Press Conference;;;;;;
2011/09/07;08:30;GBP;H;Manufacturing Production (MoM);;0.1%;0.1%;;-0.4%;
2011/09/07;13:00;CAD;H;BoC Interest Rate Decision;;1.00%;1.00%;;1.00%;
2011/09/07;14:00;CAD;H;Ivey PMI;;56.4;46.7;;46.8;
2011/09/08;01:30;AUD;H;Employment Change;;-9.7K;10.0K;;-4.1K;
2011/09/08;11:00;GBP;H;BoE Interest Rate Decision;;0.50%;0.50%;;0.50%;
2011/09/08;11:45;EUR;H;ECB Interest Rate Decision;;1.50%;1.50%;;1.50%;
2011/09/08;12:30;EUR;H;ECB Press Conference;;;;;;
2011/09/08;15:00;USD;H;Crude Oil Inventories;;-4.000M;-2.200M;;5.300M;
2011/09/08;17:30;USD;H;Fed Chairman Bernanke Speaks;;;;;;
2011/09/08;23:50;JPY;H;GDP (QoQ);;-0.5%;-0.5%;;-0.3%;
2011/09/09;11:00;CAD;H;Employment Change;;-5.5K;22.5K;;7.1K;
2011/09/11;22:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/09/13;08:30;GBP;H;CPI (YoY);;4.5%;4.5%;;4.4%;
2011/09/14;06:30;GBP;H;BoE Gov King Speaks;;;;;;
2011/09/14;08:30;GBP;H;Average Earnings Index +Bonus;;2.8%;2.7%;;2.7%;
2011/09/14;08:30;GBP;H;Claimant Count Change;;20.3K;35.0K;;33.7K;
2011/09/14;12:30;USD;H;Core Retail Sales (MoM);;0.1%;0.2%;;0.3%;
2011/09/14;12:30;USD;H;PPI (MoM);;0.0%;0.0%;;0.2%;
2011/09/14;12:30;USD;H;Retail Sales (MoM);;0.0%;0.2%;;0.3%;
2011/09/14;14:30;USD;H;Crude Oil Inventories;;-6.700M;-3.000M;;-4.000M;
2011/09/14;21:00;NZD;H;RBNZ Interest Rate Decision;;2.50%;2.50%;;2.50%;
2011/09/14;21:00;NZD;H;RBNZ Rate Statement;;;;;;
2011/09/15;07:30;CHF;H;SNB Interest Rate Decision;;0.00%;0.00%;;0.00%;
2011/09/15;08:30;GBP;H;Retail Sales (MoM);;-0.2%;-0.2%;;0.2%;
2011/09/15;09:00;EUR;H;CPI (YoY);;2.5%;2.5%;;2.5%;
2011/09/15;12:30;USD;H;Core CPI (MoM);;0.2%;0.2%;;0.2%;
2011/09/15;12:45;USD;H;Fed Chairman Bernanke Speaks;;;;;;
2011/09/15;14:00;USD;H;Philadelphia Fed Manufacturing Index;;-17.5;-15.0;;-30.7;
2011/09/15;18:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/09/20;01:30;AUD;H;RBA Meeting Minutes;;;;;;
2011/09/20;12:30;USD;H;Building Permits;;0.620M;0.590M;;0.601M;
2011/09/21;08:30;GBP;H;BoE MPC Meeting Minutes;;;;;;
2011/09/21;11:00;CAD;H;Core CPI (MoM);;0.4%;0.2%;;0.2%;
2011/09/21;14:00;USD;H;Existing Home Sales;;5.03M;4.75M;;4.67M;
2011/09/21;14:30;USD;H;Crude Oil Inventories;;-7.300M;-1.500M;;-6.700M;
2011/09/21;18:15;USD;H;FOMC Statement;;;;;;
2011/09/21;18:15;USD;H;Fed Interest Rate Decision;;0.25%;0.25%;;0.25%;
2011/09/21;22:45;NZD;H;GDP (QoQ);;0.1%;0.5%;;0.9%;
2011/09/22;12:30;CAD;H;Core Retail Sales (MoM);;0.0%;0.2%;;0.0%;
2011/09/23;20:30;EUR;H;ECB President Trichet Speaks;;;;;;
2011/09/24;23:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/09/26;14:00;USD;H;New Home Sales;;295K;293K;;302K;
2011/09/27;14:00;USD;H;CB Consumer Confidence;;45.4;46.5;;45.2;
2011/09/28;12:30;USD;H;Core Durable Goods Orders (MoM);;-0.1%;0.2%;;0.7%;
2011/09/28;14:30;USD;H;Crude Oil Inventories;;1.900M;1.000M;;-7.300M;
2011/09/28;21:00;USD;H;Fed Chairman Bernanke Speaks;;;;;;
2011/09/29;12:30;USD;H;GDP (QoQ);;1.3%;1.2%;;1.0%;
2011/09/29;14:00;USD;H;Pending Home Sales (MoM);;-1.2%;-2.1%;;-1.3%;
2011/09/30;09:00;EUR;H;CPI (YoY);;3.0%;2.5%;;2.5%;
2011/09/30;12:30;CAD;H;GDP (MoM);;0.3%;0.3%;;0.2%;
2011/10/01;09:00;USD;H;JOLTs Job Openings (Sep);;3.56M;;;3.14M;
2011/10/02;23:50;JPY;H;Tankan Large Manufacturers Index;;2;2;;-9;
2011/10/02;23:50;JPY;H;Tankan Large Non-Manufacturers Index;;1;2;;-5;
2011/10/03;08:30;GBP;H;Manufacturing PMI;;51.1;48.5;;49.4;
2011/10/03;14:00;USD;H;ISM Manufacturing PMI;;51.6;50.5;;50.6;
2011/10/04;03:30;AUD;H;RBA Interest Rate Decision;;4.75%;4.75%;;4.75%;
2011/10/04;03:30;AUD;H;RBA Rate Statement;;;;;;
2011/10/04;08:30;GBP;H;Construction PMI;;50.1;51.6;;52.6;
2011/10/04;13:00;EUR;H;ECB President Trichet Speaks;;;;;;
2011/10/04;14:00;USD;H;Fed Chairman Bernanke Testifies;;;;;;
2011/10/05;00:30;AUD;H;Retail Sales (MoM);;0.6%;0.2%;;0.6%;
2011/10/05;08:30;GBP;H;GDP (QoQ);;0.1%;0.2%;;0.2%;
2011/10/05;08:30;GBP;H;Services PMI;;52.9;50.5;;51.1;
2011/10/05;12:15;USD;H;ADP Nonfarm Employment Change;;91K;70K;;89K;
2011/10/05;14:00;USD;H;ISM Non-Manufacturing PMI;;53.0;53.0;;53.3;
2011/10/05;14:30;USD;H;Crude Oil Inventories;;-4.700M;1.500M;;1.900M;
2011/10/06;11:00;GBP;H;BoE Interest Rate Decision;;0.50%;0.50%;;0.50%;
2011/10/06;11:45;EUR;H;ECB Interest Rate Decision;;1.50%;1.50%;;1.50%;
2011/10/06;12:30;EUR;H;ECB Press Conference;;;;;;
2011/10/06;14:00;CAD;H;Ivey PMI;;55.7;54.9;;56.4;
2011/10/06;16:00;GBP;H;BoE Gov King Speaks;;;;;;
2011/10/07;07:30;JPY;H;BoJ Press Conference;;;;;;
2011/10/07;11:00;CAD;H;Employment Change;;60.9K;15.0K;;-5.5K;
2011/10/07;12:30;USD;H;Nonfarm Payrolls;;103K;53K;;57K;
2011/10/07;12:30;USD;H;Unemployment Rate;;9.1%;9.1%;;9.1%;
2011/10/11;07:30;EUR;H;ECB President Trichet Speaks;;;;;;
2011/10/11;08:30;GBP;H;Manufacturing Production (MoM);;-0.3%;-0.1%;;-0.2%;
2011/10/12;08:30;GBP;H;Average Earnings Index +Bonus;;2.8%;2.7%;;2.9%;
2011/10/12;08:30;GBP;H;Claimant Count Change;;17.5K;24.0K;;19.1K;
2011/10/12;18:00;USD;H;FOMC Meeting Minutes;;;;;;
2011/10/12;18:30;EUR;H;ECB President Trichet Speaks;;;;;;
2011/10/13;00:30;AUD;H;Employment Change;;20.4K;10.0K;;-10.5K;
2011/10/13;15:00;USD;H;Crude Oil Inventories;;1.300M;0.800M;;-4.700M;
2011/10/14;09:00;EUR;H;CPI (YoY);;3.0%;3.0%;;3.0%;
2011/10/14;12:30;USD;H;Core Retail Sales (MoM);;0.6%;0.2%;;0.5%;
2011/10/14;12:30;USD;H;Retail Sales (MoM);;1.1%;0.5%;;0.3%;
2011/10/18;00:30;AUD;H;RBA Meeting Minutes;;;;;;
2011/10/18;08:30;GBP;H;CPI (YoY);;5.2%;4.9%;;4.5%;
2011/10/18;12:30;USD;H;PPI (MoM);;0.8%;0.2%;;0.0%;
2011/10/18;17:15;USD;H;Fed Chairman Bernanke Speaks;;;;;;
2011/10/18;17:30;GBP;H;BoE Gov King Speaks;;;;;;
2011/10/19;08:30;GBP;H;BoE MPC Meeting Minutes;;;;;;
2011/10/19;12:30;USD;H;Building Permits;;0.594M;0.610M;;0.625M;
2011/10/19;12:30;USD;H;Core CPI (MoM);;0.1%;0.2%;;0.2%;
2011/10/19;14:30;USD;H;Crude Oil Inventories;;-4.700M;1.800M;;1.300M;
2011/10/20;08:30;GBP;H;Retail Sales (MoM);;0.6%;0.1%;;-0.4%;
2011/10/20;14:00;USD;H;Existing Home Sales;;4.91M;4.90M;;5.06M;
2011/10/20;14:00;USD;H;Philadelphia Fed Manufacturing Index;;8.7;-9.5;;-17.5;
2011/10/21;07:40;EUR;H;ECB President Trichet Speaks;;;;;;
2011/10/21;11:00;CAD;H;Core CPI (MoM);;0.5%;0.2%;;0.4%;
2011/10/24;16:15;EUR;H;ECB President Trichet Speaks;;;;;;
2011/10/24;21:45;NZD;H;CPI (QoQ);;0.4%;0.7%;;1.0%;
2011/10/25;08:45;GBP;H;BoE Gov King Speaks;;;;;;
2011/10/25;12:30;CAD;H;Core Retail Sales (MoM);;0.4%;0.4%;;0.1%;
2011/10/25;13:00;CAD;H;BoC Interest Rate Decision;;1.00%;1.00%;;1.00%;
2011/10/25;14:00;USD;H;CB Consumer Confidence;;39.8;46.0;;46.4;
2011/10/26;00:30;AUD;H;CPI (QoQ);;0.6%;0.7%;;0.9%;
2011/10/26;12:30;USD;H;Core Durable Goods Orders (MoM);;1.7%;0.5%;;-0.4%;
2011/10/26;14:00;USD;H;New Home Sales;;313K;300K;;296K;
2011/10/26;14:30;USD;H;Crude Oil Inventories;;4.700M;0.800M;;-4.700M;
2011/10/26;14:30;CAD;H;BoC Monetary Policy Report;;;;;;
2011/10/26;20:00;NZD;H;RBNZ Interest Rate Decision;;2.50%;2.50%;;2.50%;
2011/10/26;20:00;NZD;H;RBNZ Rate Statement;;;;;;
2011/10/27;07:15;JPY;H;BoJ Press Conference;;;;;;
2011/10/27;12:30;USD;H;GDP (QoQ);;2.5%;2.4%;;1.3%;
2011/10/27;14:00;USD;H;Pending Home Sales (MoM);;-4.6%;0.2%;;-1.2%;
2011/10/31;10:00;EUR;H;CPI (YoY);;3.0%;2.9%;;3.0%;
2011/10/31;12:30;CAD;H;GDP (MoM);;0.3%;0.2%;;0.4%;
2011/11/01;03:30;AUD;H;RBA Interest Rate Decision;;4.50%;4.75%;;4.75%;
2011/11/01;03:30;AUD;H;RBA Rate Statement;;;;;;
2011/11/01;09:00;USD;H;JOLTs Job Openings (Oct);;3.42M;;;3.56M;
2011/11/01;09:30;GBP;H;GDP (QoQ);;0.5%;0.4%;;0.1%;
2011/11/01;09:30;GBP;H;Manufacturing PMI;;47.4;50.0;;50.8;
2011/11/01;14:00;USD;H;ISM Manufacturing PMI;;50.8;52.1;;51.6;
2011/11/02;09:30;GBP;H;Construction PMI;;53.9;50.2;;50.1;
2011/11/02;12:15;USD;H;ADP Nonfarm Employment Change;;110K;100K;;116K;
2011/11/02;14:30;USD;H;Crude Oil Inventories;;1.800M;1.200M;;4.700M;
2011/11/02;16:30;USD;H;FOMC Statement;;;;;;
2011/11/02;16:30;USD;H;Fed Interest Rate Decision;;0.25%;0.25%;;0.25%;
2011/11/02;18:15;USD;H;Fed Chairman Bernanke Speaks;;;;;;
2011/11/02;21:45;NZD;H;Employment Change (QoQ);;0.2%;0.6%;;0.1%;
2011/11/03;00:30;AUD;H;Retail Sales (MoM);;0.4%;0.5%;;0.6%;
2011/11/03;09:30;GBP;H;Services PMI;;51.3;52.0;;52.9;
2011/11/03;09:45;GBP;H;BoE Gov King Speaks;;;;;;
2011/11/03;12:45;EUR;H;ECB Interest Rate Decision;;1.25%;1.50%;;1.50%;
2011/11/03;13:30;EUR;H;ECB Press Conference;;;;;;
2011/11/03;14:00;USD;H;ISM Non-Manufacturing PMI;;52.9;53.7;;53.0;
2011/11/04;11:00;CAD;H;Employment Change;;-54.0K;20.0K;;60.9K;
2011/11/04;12:30;USD;H;Nonfarm Payrolls;;80K;95K;;158K;
2011/11/04;12:30;USD;H;Unemployment Rate;;9.0%;9.1%;;9.1%;
2011/11/04;14:00;CAD;H;Ivey PMI;;54.4;56.2;;55.7;
2011/11/08;09:30;GBP;H;Manufacturing Production (MoM);;0.2%;0.1%;;-0.3%;
2011/11/09;12:45;EUR;H;Deposit Facility Rate;;0.50%;;;0.75%;
2011/11/09;14:30;USD;H;Fed Chairman Bernanke Speaks;;;;;;
2011/11/09;15:30;USD;H;Crude Oil Inventories;;-1.400M;0.500M;;1.800M;
2011/11/10;00:30;AUD;H;Employment Change;;10.1K;10.0K;;22.5K;
